,Links,Needs Caption
1455,https://www.youtube.com/watch?v=Tk6JMSrqiQo,false
1456,https://www.youtube.com/watch?v=dHhr30207JY,false
1457,https://www.youtube.com/watch?v=GoOIuOmjkE0,false
1458,https://www.youtube.com/watch?v=TtrW13h4jVE,false
1459,https://www.youtube.com/watch?v=AQBp5YeLY6E,false
1460,https://www.youtube.com/watch?v=NrngJGoZb-M,false
1461,https://www.youtube.com/watch?v=hNWz9o6CSyM,false
1462,https://www.youtube.com/watch?v=MWg0ZoJcD0A,false
1463,https://www.youtube.com/watch?v=je8nVP-TLsY,false
1464,https://www.youtube.com/watch?v=o7IaFCqKfZk,false
1465,https://www.youtube.com/watch?v=1JAZeDzoF8Y,false
1466,https://www.youtube.com/watch?v=FYpzCH7Sbmk,false
1467,https://www.youtube.com/watch?v=as_pm43IjJQ,false
1468,https://www.youtube.com/watch?v=fkHNgGaYR0I,false
1469,https://www.youtube.com/watch?v=3t1PQJmM8P4,false
1470,https://www.youtube.com/watch?v=vL72lQ6dRZU,false
1471,https://www.youtube.com/watch?v=LfoJO_eThTY,false
1472,https://www.youtube.com/watch?v=34Dz9jiCQJU,false
1473,https://www.youtube.com/watch?v=Dx-pujAWTbc,false
1474,https://www.youtube.com/watch?v=znKAod257aE,false
1475,https://www.youtube.com/watch?v=T-AorqKXkHM,false
1476,https://www.youtube.com/watch?v=jAkX0sBZMvg,false
1477,https://www.youtube.com/watch?v=0g_Cgyj3a-M,false
1478,https://www.youtube.com/watch?v=_J0kPVX5xfc,false
1479,https://www.youtube.com/watch?v=sx2Lnhth5qg,false
1480,https://www.youtube.com/watch?v=xgTYSsaNU_A,false
1481,https://www.youtube.com/watch?v=T3IQd5ZTbwI,false
1482,https://www.youtube.com/watch?v=_NjGS273WAY,false
1483,https://www.youtube.com/watch?v=TxFNKBIsTqo,false
1484,https://www.youtube.com/watch?v=NvQH8b1g3Yw,false
1485,https://www.youtube.com/watch?v=D_Yt4vSZKVk,false
1486,https://www.youtube.com/watch?v=DzRGBAUz5mA,false
1487,https://www.youtube.com/watch?v=BWqF5fDAZqA,false
1488,https://www.youtube.com/watch?v=GsQbjSIrSmA,false
1489,https://www.youtube.com/watch?v=Z4nxxThIDVk,false
1490,https://www.youtube.com/watch?v=LDpdalpmeIQ,false
1491,https://www.youtube.com/watch?v=jZYRTPBeshA,true
1492,https://www.youtube.com/watch?v=qwAGgCpLVeo,false
1493,https://www.youtube.com/watch?v=Bfq3OAGJvTQ,false
1494,https://www.youtube.com/watch?v=mbK0n5FjvhI,false
1495,https://www.youtube.com/watch?v=d3HQFP-RoCQ,false
1496,https://www.youtube.com/watch?v=uQ0JBKTAU78,false
1497,https://www.youtube.com/watch?v=qX5NFfEWc_k,false
1498,https://www.youtube.com/watch?v=qUwc6EvG0gw,true
1499,https://www.youtube.com/watch?v=jludqTnPpnU,false
1500,https://www.youtube.com/watch?v=0Pqp8Tz_eEQ,false
1501,https://www.youtube.com/watch?v=eCz-IixxR_k,false
1502,https://www.youtube.com/watch?v=Kr4z2h9w_uo,false
1503,https://www.youtube.com/watch?v=ZjJUVsmjIj4,false
1504,https://www.youtube.com/watch?v=NPbBZc08GxY,true
1505,https://www.youtube.com/watch?v=Upv0dAP9OF0,false
1506,https://www.youtube.com/watch?v=OmDSAAoll84,false
1507,https://www.youtube.com/watch?v=nVPHX-San0I,false
1508,https://www.youtube.com/watch?v=S6AnKm2_080,false
1509,https://www.youtube.com/watch?v=bO_fh450u6Y,false
1510,https://www.youtube.com/watch?v=w-XLNayo3AU,false
1511,https://www.youtube.com/watch?v=VFXetkP22lE,false
1512,https://www.youtube.com/watch?v=-y6g0ky5qdQ,true
1513,https://www.youtube.com/watch?v=XdtZEcppLQY,false
1514,https://www.youtube.com/watch?v=i8leeedH71c,false
1515,https://www.youtube.com/watch?v=2Fh9Sznf6Rs,false
1516,https://www.youtube.com/watch?v=FTDAu9kJOAo,false
1517,https://www.youtube.com/watch?v=TZHtlY6aDMw,false
1518,https://www.youtube.com/watch?v=Pw-tbj4D-MM,false
1519,https://www.youtube.com/watch?v=2w1dKmVOovM,true
1520,https://www.youtube.com/watch?v=cpyBYdabEFc,false
1521,https://www.youtube.com/watch?v=0g0mcTVqmc8,false
1522,https://www.youtube.com/watch?v=3nGh0AtrgAM,false
1523,https://www.youtube.com/watch?v=_Ra8jyR4zyU,false
1524,https://www.youtube.com/watch?v=LPFi5YEeqao,false
1525,https://www.youtube.com/watch?v=NFIy5nAnqrM,false
1526,https://www.youtube.com/watch?v=5WueXBCE8vo,false
1527,https://www.youtube.com/watch?v=336hnBycerE,true
1528,https://www.youtube.com/watch?v=L34ZkAF9q9w,false
1529,https://www.youtube.com/watch?v=X8A4cJnSkeE,false
1530,https://www.youtube.com/watch?v=ojOM64i46lg,false
1531,https://www.youtube.com/watch?v=if37tUQbpB4,false
1532,https://www.youtube.com/watch?v=XzSSidHU54g,false
1533,https://www.youtube.com/watch?v=Zy3ttWaZahs,false
1534,https://www.youtube.com/watch?v=8GsXbuR23WU,false
1535,https://www.youtube.com/watch?v=tTbr7BNncB4,true
1536,https://www.youtube.com/watch?v=9wJQEHNYE7M,false
1537,https://www.youtube.com/watch?v=bIaaxe_HVk4,false
1538,https://www.youtube.com/watch?v=00Bi_iT1zzQ,false
1539,https://www.youtube.com/watch?v=qaoTARN3sv4,false
1540,https://www.youtube.com/watch?v=gAI0G2xcD9k,false
1541,https://www.youtube.com/watch?v=jha97V7YiVY,false
1542,https://www.youtube.com/watch?v=96S9YXXexu8,true
1543,https://www.youtube.com/watch?v=fbCmkFVCs5I,false
1544,https://www.youtube.com/watch?v=3rUndzpdo1I,false
1545,https://www.youtube.com/watch?v=-HO6Ys3PPIw,false
1546,https://www.youtube.com/watch?v=SAsqani7kO8,false
1547,https://www.youtube.com/watch?v=4OeEs3yor64,false
1548,https://www.youtube.com/watch?v=YT-D-oiS16w,false
1549,https://www.youtube.com/watch?v=aQ1DxElRebg,true
1550,https://www.youtube.com/watch?v=NAks6qM9jlM,false
1551,https://www.youtube.com/watch?v=OBsxuNXyDJk,false
1552,https://www.youtube.com/watch?v=uykMPICGeqw,false
1553,https://www.youtube.com/watch?v=AgiJx0rSTPE,false
1554,https://www.youtube.com/watch?v=QJs2CRWYsBw,false
1555,https://www.youtube.com/watch?v=eUCzVP7ykpk,false
1556,https://www.youtube.com/watch?v=w3UnaY5LzsQ,true
1557,https://www.youtube.com/watch?v=zbC7zC8FIxg,false
1558,https://www.youtube.com/watch?v=xAP1a1H0Mg0,false
1559,https://www.youtube.com/watch?v=F_YPGM2uyfE,false
1560,https://www.youtube.com/watch?v=exUaDtl05U8,false
1561,https://www.youtube.com/watch?v=E-VzjX0vB_s,false
1562,https://www.youtube.com/watch?v=scQXZAJ7ohU,false
1563,https://www.youtube.com/watch?v=RgkY6W7IiUw,true
1564,https://www.youtube.com/watch?v=Fi_CSF-Nedo,false
1565,https://www.youtube.com/watch?v=yf5c5F9qKF8,false
1566,https://www.youtube.com/watch?v=VOkktkibRbQ,false
1567,https://www.youtube.com/watch?v=IUXV_fP6VRI,false
1568,https://www.youtube.com/watch?v=k9Er-kY93y4,false
1569,https://www.youtube.com/watch?v=WAT0B1OyoXA,false
1570,https://www.youtube.com/watch?v=Myhit-6cpgQ,true
1571,https://www.youtube.com/watch?v=AHR2gCVSvEs,false
1572,https://www.youtube.com/watch?v=Kpnd4OVf7oo,false
1573,https://www.youtube.com/watch?v=oCghRn2Zae4,false
1574,https://www.youtube.com/watch?v=9RjbBO6Qr6c,false
1575,https://www.youtube.com/watch?v=ItMY3WHHowQ,false
1576,https://www.youtube.com/watch?v=qthiuEt_moU,false
1577,https://www.youtube.com/watch?v=8C5tKCKsoP4,false
1578,https://www.youtube.com/watch?v=aSnpJbuSvLg,true
1579,https://www.youtube.com/watch?v=D9XDjjweKd0,false
1580,https://www.youtube.com/watch?v=r1plpx8JsYg,false
1581,https://www.youtube.com/watch?v=n9DDA5y0J4E,false
1582,https://www.youtube.com/watch?v=jjUe8ZmXMqc,false
1583,https://www.youtube.com/watch?v=79_6b6lqSps,false
1584,https://www.youtube.com/watch?v=Qn_E_pI9GeY,false
1585,https://www.youtube.com/watch?v=EnMpTwepoDo,true
1586,https://www.youtube.com/watch?v=k5jgovRzaNA,false
1587,https://www.youtube.com/watch?v=0z0xA3oMT7U,false
1588,https://www.youtube.com/watch?v=TEZS25RIUrM,false
1589,https://www.youtube.com/watch?v=pTzC9Gy1NlE,false
1590,https://www.youtube.com/watch?v=qzQO5a9F328,false
1591,https://www.youtube.com/watch?v=nhes8H__DlY,false
1592,https://www.youtube.com/watch?v=9X5GDVSA1dQ,false
1593,https://www.youtube.com/watch?v=846zypkQkAA,false
1594,https://www.youtube.com/watch?v=2FDzwWplr84,false
1595,https://www.youtube.com/watch?v=r3uDsTZTwgM,false
1596,https://www.youtube.com/watch?v=9TS9Hsa6iCg,false
1597,https://www.youtube.com/watch?v=ZnpJmmC6pKc,false
1598,https://www.youtube.com/watch?v=sD7J2t7D1jE,false
1599,https://www.youtube.com/watch?v=x-Yc5YD0kEc,false
1600,https://www.youtube.com/watch?v=iXYhmkbnVyA,false
1601,https://www.youtube.com/watch?v=OJe7BUxpoXs,false
1602,https://www.youtube.com/watch?v=UTtEPBXeP7M,false
1603,https://www.youtube.com/watch?v=vPByz-PtWkw,false
1604,https://www.youtube.com/watch?v=7w0HqUphVcc,false
1605,https://www.youtube.com/watch?v=IjpqQwhAVE4,false
1606,https://www.youtube.com/watch?v=Y909lkn-15I,false
1607,https://www.youtube.com/watch?v=-PyaVw9YLSY,false
1608,https://www.youtube.com/watch?v=FY2_wWyrbk0,false
1609,https://www.youtube.com/watch?v=aH50aXIz9gM,false
1610,https://www.youtube.com/watch?v=Y8tDaPLHxiE,false
1611,https://www.youtube.com/watch?v=wYWzVIUwlnE,false
1612,https://www.youtube.com/watch?v=hxqw2ShsQoY,false
1613,https://www.youtube.com/watch?v=172Cry639DU,false
1614,https://www.youtube.com/watch?v=vMfNz2SXVLk,false
1615,https://www.youtube.com/watch?v=Gfwtlf30Ad4,false
1616,https://www.youtube.com/watch?v=KgCuK35bWAk,false
1617,https://www.youtube.com/watch?v=rmEvzoNwA9s,false
1618,https://www.youtube.com/watch?v=uechD2E7f68,true
1619,https://www.youtube.com/watch?v=6VxLlsQ603U,false
1620,https://www.youtube.com/watch?v=gzr02puy4XU,false
1621,https://www.youtube.com/watch?v=kVf6DZE5OwM,false
1622,https://www.youtube.com/watch?v=tRFbccKsiOU,false
1623,https://www.youtube.com/watch?v=2-MiVpzqeIY,false
1624,https://www.youtube.com/watch?v=r3XTzUaZGzc,false
1625,https://www.youtube.com/watch?v=4u_HqNG0-go,false
1626,https://www.youtube.com/watch?v=Jv3VGwQvjjs,false
1627,https://www.youtube.com/watch?v=uI65DjHO6xs,false
1628,https://www.youtube.com/watch?v=bnpoAIfUWIk,false
1629,https://www.youtube.com/watch?v=j3qZThdcZMo,false
1630,https://www.youtube.com/watch?v=4A0Iks4ENIs,false
1631,https://www.youtube.com/watch?v=yicfOd9LzGE,false
1632,https://www.youtube.com/watch?v=tt2biZYi0CQ,false
1633,https://www.youtube.com/watch?v=6CDHRPt_4Ms,false
1634,https://www.youtube.com/watch?v=jy1M0jkRWWk,false
1635,https://www.youtube.com/watch?v=A5QpZpaEUog,false
1636,https://www.youtube.com/watch?v=4Cb4FoQecOc,false
1637,https://www.youtube.com/watch?v=qLTnDhUVxsU,false
1638,https://www.youtube.com/watch?v=mtzEKmiqU7A,false
1639,https://www.youtube.com/watch?v=AhasVk6onbQ,false
1640,https://www.youtube.com/watch?v=3VanNGmTpQA,false
1641,https://www.youtube.com/watch?v=quRgRIMq41Q,false
1642,https://www.youtube.com/watch?v=uonwCWkaovg,true
1643,https://www.youtube.com/watch?v=JirCwapScUs,false
1644,https://www.youtube.com/watch?v=Y37-PfXZujM,false
1645,https://www.youtube.com/watch?v=hYsRtZr31Ks,false
1646,https://www.youtube.com/watch?v=WVn7hcwB5rc,false
1647,https://www.youtube.com/watch?v=W1BO6FUnI-8,false
1648,https://www.youtube.com/watch?v=zWhyXjAXOrA,false
1649,https://www.youtube.com/watch?v=k6Hugyu2CME,false
1650,https://www.youtube.com/watch?v=PLrhvXny3_I,false
1651,https://www.youtube.com/watch?v=O8stmOTI9uc,false
1652,https://www.youtube.com/watch?v=XEygGlFhXPU,false
1653,https://www.youtube.com/watch?v=JohoaEKGBvE,false
1654,https://www.youtube.com/watch?v=WldIsP2dUxg,false
1655,https://www.youtube.com/watch?v=0vvdvjralvs,false
1656,https://www.youtube.com/watch?v=7oEpez1ruis,true
1657,https://www.youtube.com/watch?v=5r58fGVaaDQ,false
1658,https://www.youtube.com/watch?v=oOGe864qvpg,false
1659,https://www.youtube.com/watch?v=s8ySa9ZpXp0,false
1660,https://www.youtube.com/watch?v=6RRSYktxv_Q,false
1661,https://www.youtube.com/watch?v=Jt_VY-1RCYE,false
1662,https://www.youtube.com/watch?v=HOXj8HuoVXI,false
1663,https://www.youtube.com/watch?v=1Yp-sh3KuyY,true
1664,https://www.youtube.com/watch?v=2c_E9fuHpZ8,false
1665,https://www.youtube.com/watch?v=4nYZvaulgZw,false
1666,https://www.youtube.com/watch?v=7JHzkdfR9tw,false
1667,https://www.youtube.com/watch?v=Xz5ZvW98HRs,false
1668,https://www.youtube.com/watch?v=lslcH-T1E0o,false
1669,https://www.youtube.com/watch?v=Jgd8e7M9zqc,false
1670,https://www.youtube.com/watch?v=CgsF-f3w_H0,false
1671,https://www.youtube.com/watch?v=xBOZ8oFv3o4,true
1672,https://www.youtube.com/watch?v=liX57HHftrc,false
1673,https://www.youtube.com/watch?v=JLfUkjUaSdM,false
1674,https://www.youtube.com/watch?v=fSq65QkpLUM,false
1675,https://www.youtube.com/watch?v=4UAHa6R1ep0,false
1676,https://www.youtube.com/watch?v=fEO1UrJerSI,false
1677,https://www.youtube.com/watch?v=YNpi7vV8qYM,false
1678,https://www.youtube.com/watch?v=KOhh1zFvXs4,false
1679,https://www.youtube.com/watch?v=6eorh0T2g68,true
1680,https://www.youtube.com/watch?v=axZBbgfEZf0,false
1681,https://www.youtube.com/watch?v=fS-W007YImY,false
1682,https://www.youtube.com/watch?v=Kft3O5_-rHU,false
1683,https://www.youtube.com/watch?v=zQd88ZfTXWk,false
1684,https://www.youtube.com/watch?v=OlFf0-ee1kw,false
1685,https://www.youtube.com/watch?v=jxAPtBZQc3M,false
1686,https://www.youtube.com/watch?v=HdDnpXRh29s,true
1687,https://www.youtube.com/watch?v=gKGjxq96m-o,false
1688,https://www.youtube.com/watch?v=pzyMlJ6cERg,false
1689,https://www.youtube.com/watch?v=ulJVt0PCdJQ,false
1690,https://www.youtube.com/watch?v=ARY8E0C9Ulw,false
1691,https://www.youtube.com/watch?v=wLupj65qJHg,false
1692,https://www.youtube.com/watch?v=GAWik3dvk3c,true
1693,https://www.youtube.com/watch?v=9Dy1NVCSlVI,true
1694,https://www.youtube.com/watch?v=227fgWPPPNU,false
1695,https://www.youtube.com/watch?v=EZMNaT2NjXk,false
1696,https://www.youtube.com/watch?v=eJJENB1UsIU,false
1697,https://www.youtube.com/watch?v=9PJOrfpiVwE,false
1698,https://www.youtube.com/watch?v=pktQhIcaLJ0,false
1699,https://www.youtube.com/watch?v=3fcmSMk8iKk,false
1700,https://www.youtube.com/watch?v=m87PK_YcmE4,false
1701,https://www.youtube.com/watch?v=CxkQif_kOOc,false
1702,https://www.youtube.com/watch?v=QVnicN9-IBY,false
1703,https://www.youtube.com/watch?v=UKxUh9XjUPI,false
1704,https://www.youtube.com/watch?v=aBCqfy3W_B4,false
1705,https://www.youtube.com/watch?v=qJEBaeiSwkM,false
1706,https://www.youtube.com/watch?v=SQ-rMgPjzlM,false
1707,https://www.youtube.com/watch?v=eJuslH9Lriw,true
1708,https://www.youtube.com/watch?v=EVQcWD0PdQ8,false
1709,https://www.youtube.com/watch?v=dHjkC1RI3B4,false
1710,https://www.youtube.com/watch?v=0icj3tvHo08,false
1711,https://www.youtube.com/watch?v=HX3BRVimI9E,false
1712,https://www.youtube.com/watch?v=wQS-IhjkBSA,false
1713,https://www.youtube.com/watch?v=FmjcUIi_B5g,false
1714,https://www.youtube.com/watch?v=yf8-EpR6uGc,false
1715,https://www.youtube.com/watch?v=EGtUPwEfpGY,true
1716,https://www.youtube.com/watch?v=wTh5zE4oTM4,false
1717,https://www.youtube.com/watch?v=mDBWH5XGbjg,false
1718,https://www.youtube.com/watch?v=rtdlB_b63IE,false
1719,https://www.youtube.com/watch?v=EsXDz-TcPc0,false
1720,https://www.youtube.com/watch?v=lSeiTdT2emc,false
1721,https://www.youtube.com/watch?v=211Vdi4oC9o,false
1722,https://www.youtube.com/watch?v=YXSvOe81Z7k,true
1723,https://www.youtube.com/watch?v=J_JIhn3vJVI,false
1724,https://www.youtube.com/watch?v=y6PXbbeIvJI,false
1725,https://www.youtube.com/watch?v=PBfuo0XHTjg,false
1726,https://www.youtube.com/watch?v=dkDq3JJ6IvM,false
1727,https://www.youtube.com/watch?v=g7UX0nP70E0,false
1728,https://www.youtube.com/watch?v=jyreJvig3KA,false
1729,https://www.youtube.com/watch?v=5dDszbwkQS8,false
1730,https://www.youtube.com/watch?v=CSMkvl5igS0,false
1731,https://www.youtube.com/watch?v=t3ycZZEc9I0,false
1732,https://www.youtube.com/watch?v=KYAlhwHKXVA,false
1733,https://www.youtube.com/watch?v=Q__-KUoD_7M,false
1734,https://www.youtube.com/watch?v=OnB4e4wk2CI,false
1735,https://www.youtube.com/watch?v=OO9irWogFW0,false
1736,https://www.youtube.com/watch?v=gxYbREfjDN8,true
1737,https://www.youtube.com/watch?v=eOTnCJw8w5I,false
1738,https://www.youtube.com/watch?v=LHJoyREobok,false
1739,https://www.youtube.com/watch?v=tfJCGHT2eI4,false
1740,https://www.youtube.com/watch?v=X8TdrFjtID8,false
1741,https://www.youtube.com/watch?v=r0fgEVEgK_k,false
1742,https://www.youtube.com/watch?v=8leyqlRo1O8,false
1743,https://www.youtube.com/watch?v=2BxZbheZkUs,true
1744,https://www.youtube.com/watch?v=UIHduhKkt3U,false
1745,https://www.youtube.com/watch?v=zDJiG3FFaHI,false
1746,https://www.youtube.com/watch?v=tqbnjgbtDl0,false
1747,https://www.youtube.com/watch?v=9mlloZT5ZyY,false
1748,https://www.youtube.com/watch?v=60_yvSVy8cQ,false
1749,https://www.youtube.com/watch?v=sPdJX_PJro0,false
1750,https://www.youtube.com/watch?v=i7nLTZ7K_TM,false
1751,https://www.youtube.com/watch?v=O-Is8nT955c,true
1752,https://www.youtube.com/watch?v=pi7gbWPXCXg,false
1753,https://www.youtube.com/watch?v=XOmYXLe3aOY,false
1754,https://www.youtube.com/watch?v=jCTeTmwhu8Q,false
1755,https://www.youtube.com/watch?v=mX4cRpsqjqk,false
1756,https://www.youtube.com/watch?v=M-3axt-g6Xw,false
1757,https://www.youtube.com/watch?v=doI2AsP-IZs,false
1758,https://www.youtube.com/watch?v=vfMZyzP6zxQ,false
1759,https://www.youtube.com/watch?v=gdASQMIC9PI,false
1760,https://www.youtube.com/watch?v=WNjq6ODi4IU,false
1761,https://www.youtube.com/watch?v=qcO81haLULg,false
1762,https://www.youtube.com/watch?v=YkO1CnT-XDo,false
1763,https://www.youtube.com/watch?v=mikiGr3cm2w,false
1764,https://www.youtube.com/watch?v=E5d7ynJXiZc,false
1765,https://www.youtube.com/watch?v=X1v7H0NJwEw,true
1766,https://www.youtube.com/watch?v=Up3NxuL26MY,false
1767,https://www.youtube.com/watch?v=VdJdHf8BscM,false
1768,https://www.youtube.com/watch?v=b5DZ9yt598M,false
1769,https://www.youtube.com/watch?v=Kb4G0tStUZo,false
1770,https://www.youtube.com/watch?v=y_iDiHc8s40,false
1771,https://www.youtube.com/watch?v=H9nZWEekm9c,false
1772,https://www.youtube.com/watch?v=ev7jQAAvvQ0,true
1773,https://www.youtube.com/watch?v=toZ_t88bPBU,false
1774,https://www.youtube.com/watch?v=LC_sx6A5Wko,false
1775,https://www.youtube.com/watch?v=BdNQE-GAq1o,false
1776,https://www.youtube.com/watch?v=ItGMeNvP1iI,false
1777,https://www.youtube.com/watch?v=DXLnDVj4Ndo,false
1778,https://www.youtube.com/watch?v=QL3GONMPxPk,false
1779,https://www.youtube.com/watch?v=cCmgmanXeho,true
1780,https://www.youtube.com/watch?v=8I8MP8-Ipkg,false
1781,https://www.youtube.com/watch?v=uttS1QHrSu8,false
1782,https://www.youtube.com/watch?v=VXb8Tv_6aFQ,false
1783,https://www.youtube.com/watch?v=QQHaNPi_3c8,false
1784,https://www.youtube.com/watch?v=-D3iR-e9npM,false
1785,https://www.youtube.com/watch?v=3LOmEjc3e6U,false
1786,https://www.youtube.com/watch?v=ORIXd4olGNY,false
1787,https://www.youtube.com/watch?v=cGM37Zp6Mw4,false
1788,https://www.youtube.com/watch?v=LFx26E_DBUY,false
1789,https://www.youtube.com/watch?v=2D79GsrEqe4,false
1790,https://www.youtube.com/watch?v=CT9mILHT6DM,false
1791,https://www.youtube.com/watch?v=s2W0Lsf7hec,false
1792,https://www.youtube.com/watch?v=ftJr8FeohSU,false
1793,https://www.youtube.com/watch?v=O3RM0G_0vH8,true
1794,https://www.youtube.com/watch?v=5Qu7qckqulY,false
1795,https://www.youtube.com/watch?v=vISPbjWqFiU,false
1796,https://www.youtube.com/watch?v=D5Vnm0d9Ys0,false
1797,https://www.youtube.com/watch?v=gsQrPagxaNc,false
1798,https://www.youtube.com/watch?v=b6Z4FOsPMAk,false
1799,https://www.youtube.com/watch?v=0tdq1t0CqBU,false
1800,https://www.youtube.com/watch?v=qRkgqrACdnc,false
1801,https://www.youtube.com/watch?v=gS1hyzkVk5w,false
1802,https://www.youtube.com/watch?v=i0Ok8I-7EBk,false
1803,https://www.youtube.com/watch?v=KSryWWCC518,false
1804,https://www.youtube.com/watch?v=IcQG8e_UOeA,false
1805,https://www.youtube.com/watch?v=GTPO9lQIWK4,false
1806,https://www.youtube.com/watch?v=YTmFej8zV4A,false
1807,https://www.youtube.com/watch?v=MZKJuX9v64k,false
1808,https://www.youtube.com/watch?v=hcpYcAip6t4,true
1809,https://www.youtube.com/watch?v=UVlT_VFI0VU,false
1810,https://www.youtube.com/watch?v=FZSMcKbuEnA,false
1811,https://www.youtube.com/watch?v=6sRKX9SmCfo,false
1812,https://www.youtube.com/watch?v=mF4S5ZaXdgE,false
1813,https://www.youtube.com/watch?v=xjuL9_7RAdU,false
1814,https://www.youtube.com/watch?v=nc0N0cAwWb4,false
1815,https://www.youtube.com/watch?v=ap7juZvcRxA,false
1816,https://www.youtube.com/watch?v=sTcQgCCPqUw,false
1817,https://www.youtube.com/watch?v=5SeHf9Axv8s,false
1818,https://www.youtube.com/watch?v=wqw1JkoV2hc,false
1819,https://www.youtube.com/watch?v=LlcAHkjbARs,false
1820,https://www.youtube.com/watch?v=A91BPapLK38,false
1821,https://www.youtube.com/watch?v=e7ZUrdO4sN4,false
1822,https://www.youtube.com/watch?v=14EP1YbSc6I,true
1823,https://www.youtube.com/watch?v=a8qi5RkFHsQ,false
1824,https://www.youtube.com/watch?v=Wfj-Rq9bX40,false
1825,https://www.youtube.com/watch?v=5BXmFCVKaCE,false
1826,https://www.youtube.com/watch?v=44JqNJq-PC0,false
1827,https://www.youtube.com/watch?v=55q9W6stwP0,false
1828,https://www.youtube.com/watch?v=bJabJduDrSQ,false
1829,https://www.youtube.com/watch?v=qhCfpbN-qCc,true
1830,https://www.youtube.com/watch?v=rI7bl7AgFOQ,false
1831,https://www.youtube.com/watch?v=t73wXF8IF-8,false
1832,https://www.youtube.com/watch?v=2GdfDCq86Gk,false
1833,https://www.youtube.com/watch?v=TdRlHMkZS8Y,false
1834,https://www.youtube.com/watch?v=W-mr-O7_uN0,false
1835,https://www.youtube.com/watch?v=eP4IF7LbGgo,false
1836,https://www.youtube.com/watch?v=8tipwpGvJeE,false
1837,https://www.youtube.com/watch?v=Aub6RCHmpHg,false
1838,https://www.youtube.com/watch?v=QG4LXw4Nd5U,false
1839,https://www.youtube.com/watch?v=JI2vcvhhVb4,false
1840,https://www.youtube.com/watch?v=JxRl02_ulKA,false
1841,https://www.youtube.com/watch?v=0ry2GGaWifc,false
1842,https://www.youtube.com/watch?v=jMqla13ubaA,false
1843,https://www.youtube.com/watch?v=6w7UVulCTDk,true
1844,https://www.youtube.com/watch?v=28k7uBDojb8,false
1845,https://www.youtube.com/watch?v=L6uv1kzN4vQ,false
1846,https://www.youtube.com/watch?v=E0Pn5_8xL5I,false
1847,https://www.youtube.com/watch?v=QmtQSvc3dZY,false
1848,https://www.youtube.com/watch?v=KMQ_rl7WiTA,false
1849,https://www.youtube.com/watch?v=7LAx4NP1PYw,false
1850,https://www.youtube.com/watch?v=-9EjphhpfVY,false
1851,https://www.youtube.com/watch?v=R3WnSLfV5HI,false
1852,https://www.youtube.com/watch?v=3srpgIII7AI,false
1853,https://www.youtube.com/watch?v=xj6vRIqq8Ws,false
1854,https://www.youtube.com/watch?v=zCLYCDXgRxw,false
1855,https://www.youtube.com/watch?v=pKFkFIjF_G0,false
1856,https://www.youtube.com/watch?v=n2W9ZdqHVws,false
1857,https://www.youtube.com/watch?v=_ADK_V8woVE,false
1858,https://www.youtube.com/watch?v=hRxOfPZoQFk,false
1859,https://www.youtube.com/watch?v=CQXIyvsWTNA,false
1860,https://www.youtube.com/watch?v=N-9N6rzQ_3M,true
1861,https://www.youtube.com/watch?v=Bi5m6FR38yo,false
1862,https://www.youtube.com/watch?v=V7Oi4YE5p28,false
1863,https://www.youtube.com/watch?v=oCebUKt8DEI,false
1864,https://www.youtube.com/watch?v=r3GXBUmiOvk,false
1865,https://www.youtube.com/watch?v=CxtdzeRic3E,false
1866,https://www.youtube.com/watch?v=nW31TFuT-xs,false
1867,https://www.youtube.com/watch?v=_CbOi4pYLT0,false
1868,https://www.youtube.com/watch?v=WZPwtfuTpuU,false
1869,https://www.youtube.com/watch?v=dVKvfs2zvxg,false
1870,https://www.youtube.com/watch?v=J4OU6Wg1JRQ,false
1871,https://www.youtube.com/watch?v=eqCo0LTUhsE,false
1872,https://www.youtube.com/watch?v=5BmiFIvII7Y,false
1873,https://www.youtube.com/watch?v=rkiZdSBux9E,false
1874,https://www.youtube.com/watch?v=jsQKyAswAPI,false
1875,https://www.youtube.com/watch?v=or9vsGvf_bQ,true
1876,https://www.youtube.com/watch?v=-yzfi7QQjFQ,false
1877,https://www.youtube.com/watch?v=-nhRzOfpNsc,false
1878,https://www.youtube.com/watch?v=7nkvbPos0dE,false
1879,https://www.youtube.com/watch?v=2U1HPJ8S2Iw,false
1880,https://www.youtube.com/watch?v=QXIds4LNxew,false
1881,https://www.youtube.com/watch?v=uKJw8IKVYQ8,false
1882,https://www.youtube.com/watch?v=wzEWzKRLf18,true
1883,https://www.youtube.com/watch?v=Cq4xCxmf1vQ,false
1884,https://www.youtube.com/watch?v=OSxKNYM0HPQ,false
1885,https://www.youtube.com/watch?v=3Sjk55kSplg,false
1886,https://www.youtube.com/watch?v=2-61Zn4Sb8Q,false
1887,https://www.youtube.com/watch?v=PkdkjrVkqDM,false
1888,https://www.youtube.com/watch?v=2LXijv0d3Ac,false
1889,https://www.youtube.com/watch?v=pB3jbyUe1yw,false
1890,https://www.youtube.com/watch?v=XOILpU4GXXw,false
1891,https://www.youtube.com/watch?v=2DfyBW2VbZA,false
1892,https://www.youtube.com/watch?v=NucmxAN891s,false
1893,https://www.youtube.com/watch?v=0OKRf35O4qU,false
1894,https://www.youtube.com/watch?v=cFMQ5MQb6rY,false
1895,https://www.youtube.com/watch?v=AL4Do_h9LC8,false
1896,https://www.youtube.com/watch?v=3WnmZwChW_s,false
